Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
9316,1495,46802,2560,22,6,254,64,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31250,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15625.0,15625.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
96175,1344,2934,1920,8080,6,44,11,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1090909,181818,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,90909.09091,90909.09091,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,16393,237,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
3699,845,36198,1601,80,6,40,42,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47619,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23809.52381,23809.52381,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,257,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
3991,845,43570,1601,80,6,232,94,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21276,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10638.29787,10638.29787,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
96176,1592,8080,1597,2935,6,45,19,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,631578,105263,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52631.57895,52631.57895,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,16392,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
27851,1541,57236,2610,80,6,506,103594074,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24,0,6093769.059,12900000.0,51300000.0,87.0,104000000.0,7399570.5,13900000.0,51300000.0,556.0,103000000.0,51300000.0,28100000.0,71200000.0,31400000.0,0,0,0,0,496,100,0.144795927,0.028959185,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705543.0,5239918.635,7410725.0,361.0,19200000.0,18800000.0,51300000.0,5770774.0,DoS slowloris,0.0
31989,1541,45022,2611,444,6,314,119262215,2792,2110,13712.0,7878135.0,5792.0,0.0,4.911174785,110.3764478,14480.0,0.0,3733.71327,2366.09794,66172,41,24334.26138,152902.2865,995350.0,0.0,119000000.0,42730.98065,200884.2122,996350.0,0.0,119000000.0,56549.17307,229177.9322,995350.0,1.0,0,0,0,0,89356,67520,23.41059991,17.6921081,0.0,14480.0,1610.776871,2414.090913,5827834.935,0,0,0,0,1,0,0,0,0.0,1611.105467,4.911174785,3733.71327,0,0,0,0,0,0,2792,13712,2110,7878135,235,235,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
9150,1495,46468,2560,22,6,250,14201661,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,334,3,273108.8654,737057.7048,2501407.0,40.0,11800000.0,592133.6,1038610.726,2566372.0,849.0,14200000.0,458114.0,914370.1272,2501407.0,48.0,0,0,0,0,680,1032,1.478700273,2.253257559,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1.0,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
177143,1546,1260,2293,444,6,156,99912925,26,26,6674.0,156.0,1164.0,6.0,256.6923077,366.0205207,6.0,6.0,6.0,0.0,68,0,1959076.961,8638857.306,55000000.0,32.0,99900000.0,3996503.52,12100000.0,55000000.0,512.0,99900000.0,3996499.4,12100000.0,55000000.0,550.0,1,0,0,0,520,520,0.260226592,0.260226592,6.0,1164.0,130.0,283.2257865,80216.84615,0,1,0,0,1,0,0,0,1.0,132.5,256.6923077,6.0,0,0,0,0,0,0,26,6674,26,156,255,1452,25,20,631225.6667,94442.97423,740279.0,576642.0,32500000.0,19500000.0,55000000.0,20900000.0,Infiltration,0.0
17089,1541,35716,2610,80,6,72,10930608,5,4,345.0,3525.0,345.0,0.0,69.0,154.2886904,3525.0,0.0,881.25,1762.5,354,0,1366326.0,2541084.892,5927499.0,4.0,5930677.0,1482669.25,2964901.182,5930021.0,4.0,10900000.0,3643520.667,3188543.718,5927499.0,653.0,0,0,0,0,168,136,0.457431096,0.365944877,0.0,3525.0,387.0,1107.898912,1227440.0,0,0,0,1,0,0,0,0,0.0,430.0,69.0,881.25,0,0,0,0,0,0,5,345,4,3525,29200,235,1,32,699.0,0.0,699.0,699.0,5927499.0,0.0,5927499.0,5927499.0,DoS GoldenEye,0.0
3947,845,42378,1601,80,6,230,5147504,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1715834.667,2971130.816,5146601.0,137.0,5147504.0,2573752.0,3638557.95,5146601.0,903.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.582806735,0.194268912,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
11960,1495,52160,2560,21,6,447,198,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,70707,15151,99.0,36.76955262,125.0,73.0,198.0,198.0,0.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,10101.0101,5050.505051,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0.0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
28193,1541,57920,2610,80,6,60,2782,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1797,695.5,804.8140572,1897.0,217.0,2782.0,695.5,804.8140572,1897.0,217.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,1797.268152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,0.0
31989,1541,45022,2611,444,6,318,119260295,2791,2114,13712.0,7878088.0,5792.0,0.0,4.912934432,110.3961875,13032.0,0.0,3726.626301,2284.046514,66172,41,24318.98348,152794.7907,995259.0,-1.0,119000000.0,42745.53082,200841.3366,997791.0,0.0,119000000.0,56441.21202,228878.5304,995259.0,1.0,0,0,0,0,89312,67648,23.40259178,17.72593301,0.0,13032.0,1609.782307,2377.954578,5654667.975,0,0,0,0,1,0,0,0,0.0,1610.110499,4.912934432,3726.626301,0,0,0,0,0,0,2791,13712,2114,7878088,235,235,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
101825,1547,57621,1901,53,17,100,47841,2,2,78.0,110.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,3929,83,15947.0,27615.81808,47835.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,41.80514621,41.80514621,39.0,55.0,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1.0,56.75,39.0,55.0,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
11341,1495,50884,2560,22,6,296,63,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31746,63.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,15873.01587,15873.01587,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
16348,1541,34234,2610,80,6,72,102995879,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,103000000.0,0.0,103000000.0,103000000.0,103000000.0,103000000.0,0.0,103000000.0,103000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.019418253,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,103000000.0,0.0,103000000.0,103000000.0,DoS GoldenEye,0.0
20827,1592,8080,1586,51657,6,32,17,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,705882,117647,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,58823.52941,58823.52941,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
27088,1541,55710,2610,80,6,500,102609848,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24,0,6413115.5,13200000.0,51300000.0,58.0,103000000.0,7893060.769,14300000.0,51300000.0,693.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136439146,0.02923696,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0.0,149.8235294,181.5,2.0,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205616.5,4532777.206,6410774.0,459.0,19200000.0,18800000.0,51300000.0,5927136.0,DoS slowloris,0.0
26437,1541,54408,2610,80,6,0,45,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,177777,44444,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,22222.22222,22222.22222,0.0,8.0,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
59775,2140,49972,3492,443,6,484,116657713,24,25,1318.0,20487.0,579.0,0.0,54.91666667,158.7108162,1418.0,0.0,819.48,661.3878161,186,0,2430369.021,11700000.0,58800000.0,1.0,117000000.0,5072074.478,16700000.0,58900000.0,1.0,117000000.0,4857393.0,16400000.0,58900000.0,1.0,1,0,0,0,768,800,0.205730075,0.214302161,0.0,1418.0,437.02,612.6493317,375339.2037,0,1,0,0,1,0,0,0,1.0,445.9387755,54.91666667,819.48,0,0,0,0,0,0,24,1318,25,20487,489,464,5,32,330945.5,415998.6975,625101.0,36790.0,58000000.0,1250244.692,58800000.0,57100000.0,BENIGN,0.0
92264,1341,53542,1920,8080,6,38,0,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,256,237,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
11725,1495,51700,2560,22,6,304,10001244,21,31,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,88.5483871,223.315,475,5,196102.8235,516760.4672,1782202.0,3.0,8280696.0,414034.8,723556.6394,1831315.0,287.0,10000000.0,333369.9667,642880.313,1782202.0,3.0,0,0,0,0,680,1000,2.099738792,3.099614408,0.0,976.0,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1.0,91.40384615,95.61904762,88.5483871,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
55300,769,41966,1409,4449,6,115,54,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,111111,37037,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,18518.51852,18518.51852,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
5084,845,57372,1601,80,6,24,5512253,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1837417.667,3181718.75,5511350.0,117.0,5512253.0,2756126.5,3896474.441,5511350.0,903.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.544242073,0.181414024,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
19538,1541,40614,2610,80,6,77,11480771,8,5,380.0,11632.0,380.0,0.0,47.5,134.3502884,7288.0,0.0,2326.4,3351.290617,1046,1,956730.9167,2255308.205,6474936.0,48.0,6479794.0,925684.8571,2448215.174,6477715.0,199.0,11500000.0,2870180.75,3367518.346,6474936.0,127.0,0,0,0,0,264,168,0.696817313,0.435510821,0.0,7288.0,858.0,2180.744121,4755644.923,0,0,0,1,0,0,0,0,0.0,924.0,47.5,2326.4,0,0,0,0,0,0,8,380,5,11632,29200,235,1,32,961.0,0.0,961.0,961.0,6474936.0,0.0,6474936.0,6474936.0,DoS GoldenEye,0.0
22603,4109,443,1893,52358,6,97,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,153846,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,76923.07692,76923.07692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,122,591,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
3409,845,33036,1601,80,6,220,5055127,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1685042.333,2917970.129,5054424.0,102.0,5055127.0,2527563.5,3573520.389,5054424.0,703.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.5934569,0.197818967,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
3709,845,36242,1601,80,6,42,5016759,5,5,599.0,4149.0,599.0,0.0,119.8,267.8809437,2701.0,0.0,829.8,1219.555739,946,1,557417.6667,1667490.203,5004049.0,4.0,12710.0,3177.5,5465.625216,11356.0,4.0,5016632.0,1254158.0,2500655.185,5005134.0,47.0,0,0,0,0,168,168,0.996659397,0.996659397,0.0,2701.0,431.6363636,877.5817082,770149.6545,0,0,0,1,0,0,0,0,1.0,474.8,119.8,829.8,0,0,0,0,0,0,5,599,5,4149,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
43702,2198,35814,2045,443,6,254,5577389,5,1,123.0,46.0,46.0,0.0,24.6,23.27659769,46.0,46.0,46.0,0.0,30,1,1115477.8,2466224.94,5527113.0,48.0,5577389.0,1394347.25,2755219.64,5527113.0,48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,32,0.896476828,0.179295366,0.0,46.0,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0.0,35.83333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,360,357,2,32,37015.0,0.0,37015.0,37015.0,5527113.0,0.0,5527113.0,5527113.0,BENIGN,0.0
177145,1546,54119,2293,444,6,98,116393329,504,504,171452.0,3024.0,1027.0,6.0,340.1825397,232.8178974,6.0,6.0,6.0,0.0,1499,8,115584.2393,2049749.033,49900000.0,3.0,66500000.0,132266.4513,1864597.947,41500000.0,86.0,116000000.0,231365.3658,2897059.779,49900000.0,525.0,0,0,0,0,10080,10080,4.330145072,4.330145072,6.0,1027.0,172.925669,234.5111418,54995.47562,0,0,0,0,1,0,0,0,1.0,173.0972222,340.1825397,6.0,0,0,0,0,0,0,504,171452,504,3024,3294,3294,503,20,21900000.0,0.0,21900000.0,21900000.0,41500000.0,0.0,41500000.0,41500000.0,Infiltration,0.0
177143,1546,1260,2293,444,6,143,25009948,34,32,13504.0,192.0,1460.0,6.0,397.1764706,509.4611218,6.0,6.0,6.0,0.0,547,2,384768.4308,2445453.426,19400000.0,1.0,25000000.0,757867.6364,3416248.524,19400000.0,3.0,25000000.0,806760.2258,3522363.739,19400000.0,1.0,1,0,0,0,680,640,1.359459044,1.279490865,6.0,1460.0,204.9552239,410.4071309,168434.0131,0,1,0,0,1,0,0,0,0.0,208.0606061,397.1764706,6.0,0,0,0,0,0,0,34,13504,32,192,255,1452,33,20,5045921.0,0.0,5045921.0,5045921.0,19400000.0,0.0,19400000.0,19400000.0,Infiltration,0.0
20891,1541,43320,2610,80,6,58,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,400000,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,0.0
23978,1541,49494,2610,80,6,33,63115124,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,999447.0,63100000.0,10500000.0,11900000.0,32100000.0,999447.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110908441,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011389.0,0.0,7011389.0,7011389.0,18700000.0,12200000.0,32100000.0,8007924.0,DoS Slowhttptest,0.0
111559,769,53049,1409,4125,6,129,52,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,153846,38461,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,19230.76923,19230.76923,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1.0,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
10842,1495,49876,2560,22,6,286,81,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24691,81.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12345.67901,12345.67901,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
25984,1541,53502,2610,80,6,497,536096,4,2,231.0,0.0,231.0,0.0,57.75,115.5,0.0,0.0,0.0,0.0,430,11,107219.2,239282.693,535261.0,35.0,536096.0,178698.6667,308822.3749,535296.0,275.0,746.0,746.0,0.0,746.0,746.0,0,0,0,0,136,72,7.461350206,3.730675103,0.0,231.0,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,0,0.0,38.5,57.75,0.0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
3702,845,36204,1601,80,6,41,5006168,4,4,599.0,2021.0,599.0,0.0,149.75,299.5,2021.0,0.0,505.25,1010.5,523,1,715166.8571,1889455.998,5000049.0,108.0,6119.0,2039.666667,2628.237496,5066.0,330.0,5005995.0,1668665.0,2885649.943,5000726.0,988.0,0,0,0,0,136,136,0.799014336,0.799014336,0.0,2021.0,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,1.0,327.5,149.75,505.25,0,0,0,0,0,0,4,599,4,2021,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
10354,1495,48894,2560,22,6,275,13351441,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,355,3,256758.4808,695859.6574,2654969.0,2.0,11400000.0,567746.4,1003448.695,2724939.0,532.0,13400000.0,430686.4516,863665.5179,2654969.0,2.0,0,0,0,0,680,1032,1.572863933,2.39674504,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1.0,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
11041,1495,50278,2560,22,6,290,12605892,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,377,4,242421.0,658122.2307,2384391.0,3.0,10300000.0,517023.2,922001.8205,2448199.0,405.0,12600000.0,406636.9677,816943.6165,2384391.0,3.0,0,0,0,0,680,1032,1.665887666,2.538495491,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1.0,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,0.0
3707,845,36214,1601,80,6,42,5005388,5,3,599.0,2021.0,599.0,0.0,119.8,267.8809437,2021.0,0.0,673.6666667,1166.824894,523,1,715055.4286,1889547.295,5000145.0,4.0,5005388.0,1251347.0,2499199.36,5000145.0,4.0,4429.0,2214.5,1892.924853,3553.0,876.0,0,0,0,0,168,104,0.99892356,0.599354136,0.0,2021.0,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,0.0,327.5,119.8,673.6666667,0,0,0,0,0,0,5,599,3,2021,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
31989,1541,45022,2611,444,6,316,119261118,2794,2130,12264.0,7879536.0,4344.0,0.0,4.38940587,83.21163543,13032.0,0.0,3699.312676,2314.906035,66172,41,24225.29311,152596.5581,995259.0,0.0,119000000.0,42699.91694,200852.4929,996402.0,0.0,119000000.0,56017.42696,228206.6403,995259.0,1.0,0,0,0,0,89408,68160,23.42758517,17.85997009,0.0,13032.0,1603.27797,2381.909586,5673493.274,0,0,0,0,1,0,0,0,0.0,1603.603574,4.38940587,3699.312676,0,0,0,0,0,0,2794,12264,2130,7879536,235,235,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
31989,1541,45022,2611,444,6,330,119296592,2797,2006,13712.0,7878088.0,5792.0,0.0,4.902395424,110.2779074,13032.0,0.0,3927.262213,2443.434007,66152,40,24843.10537,153403.7113,995988.0,-1.0,119000000.0,42666.8784,200137.5173,996943.0,0.0,119000000.0,59480.76708,234233.8969,995988.0,1.0,0,0,0,0,89504,64192,23.44576616,16.81523308,0.0,13032.0,1643.961699,2498.976978,6244885.935,0,0,0,0,1,0,0,0,0.0,1644.303977,4.902395424,3927.262213,0,0,0,0,0,0,2797,13712,2006,7878088,349,349,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
